city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,전체적으로 조금 노화되었지만 깔끔하고 좋았습니다,"February 15, 2025",15,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Service at front office is good but the line for assistance from room seems to be always engaged or cannot get through.,"February 15, 2025",15,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Good location with friendly staff. Walking distance to BTS. Cleanliness could be improved slightly.,"February 15, 2025",15,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Hotel was nice and from our room in the 30th floor  a great view over Bangkok.
The hotel is a bit old but clean and easily reachable also by public transportation.","February 14, 2025",14,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Located 10-15 min away from the BTS railway it allows for an easy access to all of Bangkok’s major attractions. The hotel itself is quite nice the rooms are spacious and the view is beautiful (even tho you are not allowed to go on the balcony). The breakfast offers a variety of Western and Asian food with my personal favourite being the noodle station.,"February 14, 2025",14,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Room was old and kind of run down. Not instagram worthy. Definitely needs a good renovation. The bed was so comfortable and the air-conditioning was cold enough that it probably the best things in the room.  The pool was not bad but not great.  Location was not close to most things. Closest convenient store was 10 to 15 mins walk and grabs and taxi can only come through the one way main road. Will need to allow extra travel time from 5:30pm to 9:00pm.  The staff was friendly and helpful.,"February 13, 2025",13,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,The hotel front desk team upgraded my room without taking any charge. Thanks all team,"February 13, 2025",13,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Room was great for a family, staff were great/helpful and very friendly, restaurant was expensive though.","February 12, 2025",12,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,The bed was super soft and the room was pretty clean.  There was no hot water at all which was kind of uncomfortable but that's okay. overall it was an amazing stay,"February 12, 2025",12,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"The living room is spacious and the dining table is large, making it great for families to come and eat and have fun. The location is a bit away from the city center, which is somewhat awkward, but it is definitely less crowded than the city, which was nice. We used a tour, so the location wasn't very important for us. Taxis are also inexpensive, so we were able to get around easily with Grab. During the daytime, we enjoyed playing in the swimming pool, which was nice.","February 10, 2025",10,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Family trip to Thailand. 
Reasonable cost, good breakfast and attractions nearby.
Staff was very kind.
If I visit Bangkok, I'll book this hotel again!!","February 10, 2025",10,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Staff were friendly 
Breakfast was nice 
Location was not bad","February 10, 2025",10,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Family friendly facilities. A bit dated but clean and staff are friendly and willing to help,"February 08, 2025",8,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Hotel got weird smell. 
Facilities is old
Skyline 2 bedrooms have one bedroom is 2-single-bed cannot be combined, not recommended  two couples.
Room service really bad, they did not fill enough new towels everyday.
Call room service 3 times but no response","February 10, 2025",10,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"good room for family , place is a bit far but hotel is good and the breakfast is good too","February 07, 2025",7,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Check in says 14:00 I arrived at 14:00 and was not aloud to check in. Was told 2 hours later which would be 16:00 and there website says 14:00. So I left my bags and came back. So inside my room and it was still dirty. Stuff on the table and a big pulled of water on the table. I told the door guy who brought me my bags. He was like oh I'll get house keeping to come now and clean.  Wasn't they cleaning and that's why I couldn't check in at 14:00. I declined the request as I wanted to get some rest and was really tired.  Room wasn't clean at all and very old Inside. Wouldn't recommend this hotel to stay.  Nothing is convenient or close by.,"February 10, 2025",10,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"It is great for families and groups, nice location, few meters away from King Power Mahanakon. Nice pool and staff","February 06, 2025",6,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Excellent 💯👍,"February 07, 2025",7,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"This property is located in a good location with spacious apartments. The swimming pool is clean and well-maintained. However, the breakfast options for vegetarians are limited and there are no Indian dishes. old and worn-out rooms, poor housekeeping, and poor service. Our room were just mediocre, don't qualify for 5star. My recommendation would be to avoid this hotel if you are expecting 5star facility.","February 05, 2025",5,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"We stayed in a 121㎡ suite with two bedrooms for three people. It is by no means a new hotel, but the room was clean, the living room was spacious, and we were comfortable during our stay.

On the last day, the toilet paper seemed to get stuck and wouldn’t flush, which was a bit of a problem, but I managed to solve it myself.

There are no dishes or cutlery other than glasses and coffee cups, and no microwave, but there is a larger refrigerator with a freezer.

Every day, there is a service of free 500ml bottled water.

As others have mentioned, it is about a 15-minute walk to the nearest station, but using Grab taxis makes it convenient for transportation.

We also enjoyed breakfast. We stayed for three nights, and there were 2-3 different items on the menu each day.

There were times when the TV didn't work, or there were no bath towels, but there were no particular issues as the front desk addressed things promptly when notified.

Each room has a large closet, and there are plenty of hangers provided, which was helpful.

It was disappointing that the rooftop bar was under construction and we couldn’t use it, but overall, I think it was a good hotel!","February 06, 2025",6,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Very good hotel, in Europe should be 4*. But clean, staff very good and friendly. Just mind the location of the hotel.","February 05, 2025",5,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Good,"February 06, 2025",6,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Large living and dining room, service top notch","February 06, 2025",6,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"It was a lower-level room, but I was very satisfied to be able to live like a two-family dwelling in a 120 square meter room. Although it was kitchen-like, it did not have a warming function, just an electric kettle. There was a larger refrigerator. I thought I had booked with breakfast included, but I realized I had booked without breakfast, so every morning I bought fruit from the supermarket and stored it in the refrigerator, having meals in the room. It was great to be able to use the spacious room to its full extent. The nearest BTS station is about a 15-minute walk away, and there were several Seven-Eleven stores and restaurants along the way, so I could get takeout and eat in the room. 
I had trouble issuing my mother's boarding pass for the return flight on my smartphone, and the front desk printed it out for us, which was a great help. They also arranged a taxi to the airport; a regular taxi was 500 baht, and a larger taxi was 700 baht. I forgot to download the Uber app from Japan, so I recommend registering it before going to Thailand.","February 03, 2025",3,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"Fabulous hotel stay at the JC Kevin Hotel. A very spacious circle driveway on entry. Huge suites with full kitchen. Reception greeting was warm and friendly, pleasant restaurant buffet and the pool and gym facilities were excellent, fabulous rooftop views. I look forward to staying again.","February 04, 2025",4,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"I recently had the pleasure of staying at jc kevin and I must say, the hospitality was truly exceptional. From the moment I arrived, the staff went above and beyond to ensure a comfortable and welcoming experience. Every interaction was warm and professional, making me feel valued as a guest. The rooms were spotless and well-appointed, and the attention to detail was evident throughout my stay. Whether it was the seamless check-in, personalized service, or thoughtful gestures, the level of care was outstanding. I highly recommend jc kevin to anyone looking for a stay with top-notch hospitality.","February 03, 2025",3,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"I thought more customers service and need to make up room perfectly and pay instead tooth brush , tooth paste ,tea and tissue.","February 04, 2025",4,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"I stayed at this property for five nights with my three kids, and it was a great experience. The two-bedroom unit was spacious enough to accommodate us comfortably. The dining and living areas were large, providing plenty of space for the family to relax.

The two bathrooms were well-equipped with hot and cold water, along with essential toiletries like soap, body lotion, shampoo, and toothbrushes. I requested daily housekeeping, and every time we returned, the unit was spotless, with freshly made beds. The staff also restocked water, coffee, tea, and sugar during cleaning, which was a nice touch.

The only minor downside is that the nearest BTS station is about 700 meters away, so there’s a bit of a walk. However, the doorman was incredibly helpful, assisting with taxis or Grab rides and even recommending places to visit.

Overall, it was a very comfortable and enjoyable stay—perfect for a family holiday!","February 03, 2025",3,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,"+ : Room size big; facilities are good; breakfast just ok

- : the room need to be upgraded 

Overall, still best option to stay","February 03, 2025",3,February,2025
Bangkok,JC KEVIN SATHORN BANGKOK HOTEL,5 stars out of 5,Very nice hotel.,"February 03, 2025",3,February,2025
