Hotel Name,Rating,Review,sentence,sentiment_score_1,sentiment_score_2,sentiment_score_3,sentiment_score_4,sentiment_score_5,weighted_sentiment,classification_label
Soho Suites KLCC by Leala,5 stars out of 5,"Everything's perfect. We're really satisfied with everything including cleanliness, price, location, staff, facilities, free high-speed Wifi and free parking. The apartment is very clean, tidy, comfortable and fully equipped. It has great view, you can see both KL Tower and KLCC (Petronas Twin Towers). The price per night is affordable. The location is very near to KLCC, you can just walk to KLCC. We can extend check-out without any charges. We're supposed to check-out at 12pm but we requested to extend check-out at 1.30pm because we want to do Zohor prayer before we leave. Thanks to Mr Jp and Amit for your excellent service. We really recommend this place for those who want to stay near KLCC with comfort.","We're really satisfied with everything including cleanliness, price, location, staff, facilities, free high-speed Wifi and free parking",0.0012,0.0015,0.0175,0.3217,0.6582,4.6342,4j
Soho Suites KLCC by Leala,5 stars out of 5,The parking space is quite small not suitable for mpv,The parking space is quite small not suitable for mpv,0.1763,0.4565,0.336,0.0277,0.0035,2.2256,4j
Soho Suites KLCC by Leala,5 stars out of 5,Wish the booking included use of pool n gym facilities….,Wish the booking included use of pool n gym facilities…,0.1216,0.1302,0.2835,0.2945,0.1702,3.2615,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"We love the spacious rooms, and very clean space. complete with facilities a traveling family needs. Near to a lot of convenience store like mynews,7-11 and CU. Also near to Mcdonalds, El Toro and to a  food hub of various indian/western food choices. 
Sir JP even arranged our transport from the airport to their condo unit. 2 Thumbs up for that extra effort. 

Stay here is Definitely worth your money","Near to a lot of convenience store like mynews,7-11 and CU",0.0615,0.1378,0.2504,0.312,0.2383,3.5277,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"The staff, JP,  was very helpful and accomodating. All our requests were met without hesitation! It took about 10-15 mins to walk to KLCC or Bukit Bintang (either way). Not recommended for older people as we need to walk quite a distance. Can wash our own clothes as we were provided with washing machine and dryer machine. From our room’s window can see KL Tower and KLCC. Suitable for family with children.",Not recommended for older people as we need to walk quite a distance,0.1725,0.4985,0.309,0.0176,0.0024,2.1788,7a
Soho Suites KLCC by Leala,5 stars out of 5,"When we arrived , one of the staff guide us along where’s the parking lot , where to use access card , all informations are given via whatsapp. 
The unit was cleaned and have all basic items ( kitchen items , living room and bedroom items ) . Owner was friendly. 

⭐️⭐️⭐️⭐️⭐️","When we arrived , one of the staff guide us along where’s the parking lot , where to use access card , all informations are given via whatsapp",0.1248,0.1243,0.2182,0.2988,0.2338,3.3927,4j
Soho Suites KLCC by Leala,5 stars out of 5,"The stay was very comfortable and convenient for me and family. Please prepare a RM300 deposit upon checking in. Parking is available except after midnight, you really need to search for parking bay.

I also liked the staffs. They were very courteous and helpful","Parking is available except after midnight, you really need to search for parking bay",0.1359,0.201,0.38,0.2245,0.0586,2.8688,4j
Soho Suites KLCC by Leala,5 stars out of 5,The location is perfect to go Pavillion or KLCC.  The house is also very clean and cool. I want to specially thanks to the host being very friendly and helpful. He even offer me wheel chair for my mum when he saw my mum   not convenience to walk. Really great host and lovely stay!!,He even offer me wheel chair for my mum when he saw my mum   not convenience to walk,0.4049,0.2851,0.1617,0.0824,0.0659,2.1192,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,Good service from JP & AMIT. Guide me with everything.  But facilities mostly must pay. If you want to use swimming pool must pay RM20 per person even you just wanna chill or sitting still charge. And parking to hard if u drive big car. Overall nice stay. Thank you JP and team! Most impressive part JP can speak malay very well 😂Will come again later.,And parking to hard if u drive big car,0.2651,0.3193,0.2145,0.1128,0.0883,2.4401,4j
Soho Suites KLCC by Leala,5 stars out of 5,"caution ! for guest wth young kids,no Pool for kids n there’s charges rm10 per kid/ rm20 per adult.

The swimming pool is more suitable for adult,need to pay for gym entrance too.
swimming pool opens as early as 7am to 10pm (closing)

No playground.

other than that,Mc D /7-11/ myNews ,local food just walking distance,less than 8minutes.

if u into Bars n korean halal food(takeaway style) u in luck coz ample to choose ur fav bars (and grill/non halal)

No worries if too lazy to cook.

Washer,Dryer
netflix,satellite tv ,full equipped kitchen wth utensils just bring ur own uncooked food.

Walking distance to both KLCC n pavilion 
ample ATMs

in SHORT
a great place.

great host n staff.

i do appreciate they prepare a sejadah for us to pray without me asking ;they very attentive (thanks JP and Amit😌😉)

kpd Muslim luar KL jgn risau,byk sgt makanan halal luar SOHO,dkt dan mudah,jika tidak mahu masak,atau bawa barang mentah nak masak pun ada peralatan dapur.bawa asas spt minyak je tu pun mudah nk beli ada mart dkt dpn SOHO.
dlm klcc dan pavilion pun ada supermarket,dtg dan enjoy.","The swimming pool is more suitable for adult,need to pay for gym entrance too",0.0809,0.338,0.4478,0.1044,0.0289,2.6625,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"caution ! for guest wth young kids,no Pool for kids n there’s charges rm10 per kid/ rm20 per adult.

The swimming pool is more suitable for adult,need to pay for gym entrance too.
swimming pool opens as early as 7am to 10pm (closing)

No playground.

other than that,Mc D /7-11/ myNews ,local food just walking distance,less than 8minutes.

if u into Bars n korean halal food(takeaway style) u in luck coz ample to choose ur fav bars (and grill/non halal)

No worries if too lazy to cook.

Washer,Dryer
netflix,satellite tv ,full equipped kitchen wth utensils just bring ur own uncooked food.

Walking distance to both KLCC n pavilion 
ample ATMs

in SHORT
a great place.

great host n staff.

i do appreciate they prepare a sejadah for us to pray without me asking ;they very attentive (thanks JP and Amit😌😉)

kpd Muslim luar KL jgn risau,byk sgt makanan halal luar SOHO,dkt dan mudah,jika tidak mahu masak,atau bawa barang mentah nak masak pun ada peralatan dapur.bawa asas spt minyak je tu pun mudah nk beli ada mart dkt dpn SOHO.
dlm klcc dan pavilion pun ada supermarket,dtg dan enjoy.","if u into Bars n korean halal food(takeaway style) u in luck coz ample to choose ur fav bars (and grill/non halal)

No worries if too lazy to cook",0.116,0.1841,0.2796,0.2602,0.1602,3.1644,5a_3
Soho Suites KLCC by Leala,5 stars out of 5,"caution ! for guest wth young kids,no Pool for kids n there’s charges rm10 per kid/ rm20 per adult.

The swimming pool is more suitable for adult,need to pay for gym entrance too.
swimming pool opens as early as 7am to 10pm (closing)

No playground.

other than that,Mc D /7-11/ myNews ,local food just walking distance,less than 8minutes.

if u into Bars n korean halal food(takeaway style) u in luck coz ample to choose ur fav bars (and grill/non halal)

No worries if too lazy to cook.

Washer,Dryer
netflix,satellite tv ,full equipped kitchen wth utensils just bring ur own uncooked food.

Walking distance to both KLCC n pavilion 
ample ATMs

in SHORT
a great place.

great host n staff.

i do appreciate they prepare a sejadah for us to pray without me asking ;they very attentive (thanks JP and Amit😌😉)

kpd Muslim luar KL jgn risau,byk sgt makanan halal luar SOHO,dkt dan mudah,jika tidak mahu masak,atau bawa barang mentah nak masak pun ada peralatan dapur.bawa asas spt minyak je tu pun mudah nk beli ada mart dkt dpn SOHO.
dlm klcc dan pavilion pun ada supermarket,dtg dan enjoy.","i do appreciate they prepare a sejadah for us to pray without me asking ;they very attentive (thanks JP and Amit😌😉)

kpd Muslim luar KL jgn risau,byk sgt makanan halal luar SOHO,dkt dan mudah,jika tidak mahu masak,atau bawa barang mentah nak masak pun ada peralatan dapur",0.043,0.183,0.3855,0.3023,0.0862,3.2059,5a_3
Soho Suites KLCC by Leala,5 stars out of 5,"Location near klcc,pavilion.Jp was so helpful and responsive.parking was free .I booked 1unit with 2bedroom.all were good,clean.we can use pool,but we need to pay rm20for adult and rm10 for kids",parking was free,0.0699,0.0804,0.2424,0.3505,0.2568,3.644,4j
Soho Suites KLCC by Leala,5 stars out of 5,The rooms and amenities are superb. The staffs are responsive and super helpful. From check in to housekeeping to check out - they took care of your luggages and needs like pro. The only down side - parking lots and paths are dangerously small particularly for big cars (you can see a lot) and no motorcycles parking lots - even for the paid public parking parking.,The only down side - parking lots and paths are dangerously small particularly for big cars (you can see a lot) and no motorcycles parking lots - even for the paid public parking parking,0.1726,0.3614,0.3,0.1313,0.0347,2.494,4j
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Room is well decorated, pool in room is also nice.
Staff are all friendly and nice.
You can see panorama view of Kuala Lumpur on the roof  from the pool, from gym and from sky deck!
一定要去楼顶看吉隆坡全景，特别是观景台！在泳池和观景台都能同时看见吉隆坡塔和双子塔，而且是正对着两个塔！健身房风景也很好。
酒店工作人员都很友好。房间虽然看不到多少景，不过房间里的泳池还算不错。","You can see panorama view of Kuala Lumpur on the roof  from the pool, from gym and from sky deck",0.0245,0.0311,0.1367,0.3708,0.4369,4.1646,6d_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Stayed here for 2 night on my birthday.  I booked a 2 bedroom suite. Beautiful room, very clean n very reasonably priced. Very well equipted with huge fridge, a induction cook stove, coffee maker with pods. Breakfast wasnt bad either.","Very well equipted with huge fridge, a induction cook stove, coffee maker with pods",0.002,0.0017,0.0065,0.1666,0.8232,4.8072,5b
Imperial Lexis Kuala Lumpur,5 stars out of 5,"I stayed for two nights during a family trip. The user reviews before booking were very helpful, so I would like to write my detailed experience as well. The reasons I chose this hotel were the view from the room, the night view of the Twin Towers from the infinity pool, the sky bar and restaurant, the glass floor observation deck, and the gym – all of my preferences were met. To put it simply, it was a great decision and I strongly recommend this hotel to Japanese guests. Although my English is not very good, the staff were very friendly to us, and we hardly faced any difficulties. They also greeted us with a very cool traditional gesture of placing a hand on their heart, which seems to mean ""I show my sincere respect"" and ""I have sincerity towards you."" Therefore, I think Japanese people should not be shy and reciprocate in the same way. They will respond with a wonderful smile.

After arriving, show the Agoda reservation screen at the hotel’s entrance on the first floor. They smoothly took care of our luggage and guided us to the 8th floor main front without any bags. After that, while enjoying a welcome drink, we filled in our email address, phone number, and signature on a tablet and paid a deposit of 500 RM with cash or credit card. Then, we listened to the explanation for our stay, and that was it.

From the room on the 45th floor, the view of the Twin Towers and the cityscape in the distance is fantastic. There is a golf course behind the hotel, and we could see faraway mountains. The stylish interior gives a sense of cleanliness. The shower's water pressure and temperature were comfortable without any issues. The initial screen of the television also contained hotel information and facility guides, making it easy to look things up. It also had YouTube, which was great for watching Japanese news broadcasts.

The pool on the 51st floor did not seem crowded at all, as far as I could tell.

I had made a reservation for the sky bar on the 53rd floor in advance from Japan. As soon as I mentioned my name, they guided us right away. The breeze passing through felt nice, and we had a lovely time as a family. The dress code prohibits swimsuits, sandals, and caps. Fortunately, guests under 20 can enter until 9 PM, but since it's a place for adults to relax, I think it’s better suited for those in middle school and above.

Additionally, the breakfast here offers a variety of international dishes with many booths, which is truly wonderful. I highly recommend adding this to the service.

The area surrounding the hotel is safe. There are no traffic jams, and it is a bright, quiet high-rise hotel district. It’s within walking distance to the Petronas Twin Towers and the adjacent shopping mall Suria/ISETAN, allowing for a safe passage through the park. There’s also a 7-Eleven nearby, which is convenient (it may not show up on Google Maps since it just opened, so be cautious).

I’ve said a lot, but visiting an unfamiliar country can be very anxiety-inducing. However, this hotel provided a sense of security that alleviated those worries. When I go to Malaysia again, I will definitely stay here again. And I want to greet everyone properly. Please allow me to use that lovely gesture of placing a hand on my heart. Until then, I wish everyone good health!","The reasons I chose this hotel were the view from the room, the night view of the Twin Towers from the infinity pool, the sky bar and restaurant, the glass floor observation deck, and the gym – all of my preferences were met",0.0566,0.1183,0.2281,0.3653,0.2317,3.5972,6d_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"I stayed for two nights during a family trip. The user reviews before booking were very helpful, so I would like to write my detailed experience as well. The reasons I chose this hotel were the view from the room, the night view of the Twin Towers from the infinity pool, the sky bar and restaurant, the glass floor observation deck, and the gym – all of my preferences were met. To put it simply, it was a great decision and I strongly recommend this hotel to Japanese guests. Although my English is not very good, the staff were very friendly to us, and we hardly faced any difficulties. They also greeted us with a very cool traditional gesture of placing a hand on their heart, which seems to mean ""I show my sincere respect"" and ""I have sincerity towards you."" Therefore, I think Japanese people should not be shy and reciprocate in the same way. They will respond with a wonderful smile.

After arriving, show the Agoda reservation screen at the hotel’s entrance on the first floor. They smoothly took care of our luggage and guided us to the 8th floor main front without any bags. After that, while enjoying a welcome drink, we filled in our email address, phone number, and signature on a tablet and paid a deposit of 500 RM with cash or credit card. Then, we listened to the explanation for our stay, and that was it.

From the room on the 45th floor, the view of the Twin Towers and the cityscape in the distance is fantastic. There is a golf course behind the hotel, and we could see faraway mountains. The stylish interior gives a sense of cleanliness. The shower's water pressure and temperature were comfortable without any issues. The initial screen of the television also contained hotel information and facility guides, making it easy to look things up. It also had YouTube, which was great for watching Japanese news broadcasts.

The pool on the 51st floor did not seem crowded at all, as far as I could tell.

I had made a reservation for the sky bar on the 53rd floor in advance from Japan. As soon as I mentioned my name, they guided us right away. The breeze passing through felt nice, and we had a lovely time as a family. The dress code prohibits swimsuits, sandals, and caps. Fortunately, guests under 20 can enter until 9 PM, but since it's a place for adults to relax, I think it’s better suited for those in middle school and above.

Additionally, the breakfast here offers a variety of international dishes with many booths, which is truly wonderful. I highly recommend adding this to the service.

The area surrounding the hotel is safe. There are no traffic jams, and it is a bright, quiet high-rise hotel district. It’s within walking distance to the Petronas Twin Towers and the adjacent shopping mall Suria/ISETAN, allowing for a safe passage through the park. There’s also a 7-Eleven nearby, which is convenient (it may not show up on Google Maps since it just opened, so be cautious).

I’ve said a lot, but visiting an unfamiliar country can be very anxiety-inducing. However, this hotel provided a sense of security that alleviated those worries. When I go to Malaysia again, I will definitely stay here again. And I want to greet everyone properly. Please allow me to use that lovely gesture of placing a hand on my heart. Until then, I wish everyone good health!","There are no traffic jams, and it is a bright, quiet high-rise hotel district",0.0033,0.0059,0.0505,0.4571,0.4831,4.4107,6e
Imperial Lexis Kuala Lumpur,5 stars out of 5,"The room was spacious, clean, and well-designed, with a comfortable bed and a modern interior. Since the room was located at the corner, it offered two stunning views, which made the stay even more enjoyable.

The bathroom was spotless, with the shower and toilet thoughtfully separated for convenience. The mini-bar was well-stocked, and I appreciated the separate wardrobe and workspace, which added to the room’s functionality.

One of the highlights was the private pool on the 28th floor, offering an incredible view. However, I was disappointed with the cleanliness of the pool area. The glass surrounding the pool was covered in water stains that had not been cleaned, affecting the overall experience. Additionally, the pool itself had some debris, indicating a lack of proper maintenance.

Despite these minor drawbacks, the stay was pleasant due to the overall cleanliness and comfort of the room. If the hotel improves the pool maintenance, this would be a near-perfect luxury experience.

Beyond the room, the hotel offers impressive facilities. There is a skydeck on the 51st floor, providing an incredible panoramic view. The public pool, exclusively for residents, is a great alternative to the private pool, and there is also a bar on the 51st floor where guests can enjoy drinks with a fantastic cityscape. Another highlight is the Japanese restaurant on the 53rd floor, which offers an amazing dining experience with a full view of Kuala Lumpur.","The bathroom was spotless, with the shower and toilet thoughtfully separated for convenience",0.1158,0.3471,0.3565,0.1467,0.0339,2.6358,3d_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"The room was spacious, clean, and well-designed, with a comfortable bed and a modern interior. Since the room was located at the corner, it offered two stunning views, which made the stay even more enjoyable.

The bathroom was spotless, with the shower and toilet thoughtfully separated for convenience. The mini-bar was well-stocked, and I appreciated the separate wardrobe and workspace, which added to the room’s functionality.

One of the highlights was the private pool on the 28th floor, offering an incredible view. However, I was disappointed with the cleanliness of the pool area. The glass surrounding the pool was covered in water stains that had not been cleaned, affecting the overall experience. Additionally, the pool itself had some debris, indicating a lack of proper maintenance.

Despite these minor drawbacks, the stay was pleasant due to the overall cleanliness and comfort of the room. If the hotel improves the pool maintenance, this would be a near-perfect luxury experience.

Beyond the room, the hotel offers impressive facilities. There is a skydeck on the 51st floor, providing an incredible panoramic view. The public pool, exclusively for residents, is a great alternative to the private pool, and there is also a bar on the 51st floor where guests can enjoy drinks with a fantastic cityscape. Another highlight is the Japanese restaurant on the 53rd floor, which offers an amazing dining experience with a full view of Kuala Lumpur.","The bathroom was spotless, with the shower and toilet thoughtfully separated for convenience",0.1158,0.3471,0.3565,0.1467,0.0339,2.6358,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"I was expecting that i would get the room that i booked 2-3 months earlier which is the executive pool room but they gave me the premium pool suite (which they said that this is a complimentary upgrade, but i honestly felt that it was a downgrade instead). I booked the executive pool room to have the pool view from my room but the one they gave me doesn’t have any pool view, and its on the end of the floor room instead. I honestly thought that my anniversary celebration would be great but it was such a dissapointment to experience this. To add, on top of it, the shower room also clogged huhu it is room 3310","To add, on top of it, the shower room also clogged huhu it is room 3310",0.2387,0.2878,0.278,0.1173,0.0781,2.5084,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"I am impressed by the delicate 100% attentiveness of the staff.  The most impressive part is that there are many staffs including interns in this hotel, whereever i go there is staff attend to you! They will come to you without questions ask. World class treatment in terms of helpfulness and service. 

Just slight difference when i come to the restaurant chef or staff when i asked about a bun however just use his hand to flip the bun and food which i find slight unhygenic and less attentive when i tried to ask them about the food. Overall however the foood is nice.

In terms of room wise really love the room with the pool. Feels like a royal king/queen staying inside with own private pool and balcony facing the twin towers. The faciliites like shower etc very good hot enough for a hot bath after pool!",The faciliites like shower etc very good hot enough for a hot bath after pool,0.0072,0.0157,0.1117,0.5362,0.3292,4.1644,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Upon arrival concierge was able to recognise us and assisted with our luggage and check in well. This shows the excellent personalised service of a hotel.
Check in and checkout were easy and fast.
Though the restaurant was busy and has quite a crowd during breakfast, there's space for us to sit and enjoy the food - good variety. 

Pool was cold but we had an enjoyable time, just wish a little more privacy would be great.

Otherwise, love and will return again when opportunity arise.",Upon arrival concierge was able to recognise us and assisted with our luggage and check in well,0.0035,0.0047,0.0571,0.3932,0.5415,4.4645,4i
Imperial Lexis Kuala Lumpur,5 stars out of 5,"It's a large room with very comfy bed, in room pool was rather small and the water was murky. Staff with bad services, need to self request for vanity kit and refill of the sanitary bag. You can hear every sound when passing by every door, there's no soundproof for a hotel!! 
Hotel was totally block from KLCC view, need to go through the residence lift and reach the sky deck only with views. 
Location wise quite near to MRT Conlay and walking distance to KLCC / Pavillion, but it's a horrible placw to get in by car. The parking is not friendly and limited.
Just forget the meal, they don't even have enough table to accomodate 1/3 of the guests. You will need to queue up to 30minutes to wait for table and their choices of food was limited too.",The parking is not friendly and limited,0.3782,0.4211,0.1824,0.0151,0.0033,1.8443,4j
Imperial Lexis Kuala Lumpur,5 stars out of 5,Everything is okay except the parking. I don't understand how they design the carpark for a five stars hotel. Is confusing. No proper signage on which way to go. Swimming pool is a bit small. Breakfast is good.,Everything is okay except the parking,0.0238,0.0931,0.5971,0.2583,0.0277,3.1729,4j
Imperial Lexis Kuala Lumpur,5 stars out of 5,"I stay at rm 3905 with private indoor pool. The room is clean and spacious. My children can play hide and seek. The staffs are all great and they have an excellent customer service. I love the stay there and definitely will come again. Anyway why its almost? Because the drain in  shower room seem like choked. Water went inside very slow and when i shower, it almost like a flood. The rest is perfect.",Because the drain in  shower room seem like choked,0.2892,0.4002,0.2613,0.0399,0.0094,2.0801,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Breakfast, cleanliness, quality, service was top notch. The pool in the room was great and had a nice view.  Beverages in the room was complimentary. There will always be staff around the reception, concierge and the entrance to assist/greet you 24/7. Once I had an issue with call a Grab taxi, a staff helped me booked using his hp and making sure that I got my taxi. The only downside I have was the Wi-Fi. It was not strong and i was having difficulty doing my work. The price per night was quite steep. I booked the hotel when I had some discounts from Agoda. You will need to walk about 5-10min if you want to go to Pavilion/BB. Otherwise, everything was great. Highly recomended.","There will always be staff around the reception, concierge and the entrance to assist/greet you 24/7",0.0226,0.0318,0.0975,0.3525,0.4957,4.2669,4i
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Breakfast, cleanliness, quality, service was top notch. The pool in the room was great and had a nice view.  Beverages in the room was complimentary. There will always be staff around the reception, concierge and the entrance to assist/greet you 24/7. Once I had an issue with call a Grab taxi, a staff helped me booked using his hp and making sure that I got my taxi. The only downside I have was the Wi-Fi. It was not strong and i was having difficulty doing my work. The price per night was quite steep. I booked the hotel when I had some discounts from Agoda. You will need to walk about 5-10min if you want to go to Pavilion/BB. Otherwise, everything was great. Highly recomended.","Once I had an issue with call a Grab taxi, a staff helped me booked using his hp and making sure that I got my taxi",0.0274,0.0376,0.0904,0.3668,0.4778,4.2301,3f
Imperial Lexis Kuala Lumpur,5 stars out of 5,Hotel was great except the shower keep on clogging.,Hotel was great except the shower keep on clogging,0.0681,0.177,0.4275,0.281,0.0465,3.0608,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Overall impressed with the staff friendliness and attentive attitude . Room is spacious but the pte pool glass panel need to be higher as it’s dangerous for kids who jumped into pool from the stairs , it’s too close to the edge and low . This should be fixed before any untoward accident happened . Tku","Room is spacious but the pte pool glass panel need to be higher as it’s dangerous for kids who jumped into pool from the stairs , it’s too close to the edge and low",0.0617,0.3558,0.5057,0.0707,0.0061,2.6036,2a_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Booked a night stay for my partner’s birthday celebration. To our surprise, Lexis has gifted us with birthday cake and a complimentary birthday wish card. They have complimentary minibar as well. The shower water pressure was good! The private pool was awesome! Missed the chance to witness the KLCC tower view from the infinity pool at Level 51! Will definitely come back again just for the breathtaking view and experience! The buffet breakfast was great, various types of food! Overall it’s worth the penny!",The shower water pressure was good,0.016,0.0434,0.2752,0.4717,0.1938,3.7839,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Love the hospitality from the hotel staff. Prior check in, welcome drink was served & staff was very polite. Love the breakfast spread, so many variety of food options & unique. My kids definitely love the pool, good size however the water is too cold 🥶. I find the spa prices quite steep rm 420 which is more than triple from offered outside. Overall excellent stay . Recommended.",I find the spa prices quite steep rm 420 which is more than triple from offered outside,0.0492,0.2971,0.5605,0.0815,0.0116,2.7091,6b_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"A luxury 5 star hotel in the heart of Kula Lumpur with a pool inside all rooms. The service from concierge to reception to housekeeping to the restaurant is superb!!! I spend the whole day in the hotel itself to enjoy the facilities and the surroundings with the tip top services they have given. The view in the day and night are spectacular! 
Housekeeping with new sheets and towels daily makes it more hygiene. An umbrella for use at anytime. A small shopping bag to help you with the shopping as they moved towards sustainability, even water bottle are glass. House slipper and matching slippers! And last but not least, a great surprise of the fruit platter upon arrival in the room for my advance celebration for my wedding anniversary. I would come back for sure.... Thank you Imperial Lexis for making my 4 days stay a memorable one!",The service from concierge to reception to housekeeping to the restaurant is superb,0.0039,0.0047,0.0412,0.3325,0.6178,4.5556,4i
Imperial Lexis Kuala Lumpur,5 stars out of 5,"We love the fact that there is an in-room pool that my husband and I can swim in privacy. We were also spoilt for choice and very impressed by the halal food spread of a variety of cuisines for the buffet breakfast. Hotel interior was breathtaking as well, exuding timeless elegance.",We were also spoilt for choice and very impressed by the halal food spread of a variety of cuisines for the buffet breakfast,0.0133,0.0197,0.0445,0.3115,0.6109,4.487,5a_3
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Newly built hotel right in the heart of KL - a drivew away from famous malls. Everything is new. Huge bedroom and bathroom but small living room & walk in wadrobe.

Swimming pool in the room is an awesome idea but it could be a hazard to young kids. The glass couldve been covered more towards the top instead of half.  Marble flooring is quite slippery when wet. No locks on shower area.  Should have some place to hang towels / wet clothes (after swim) 

I would say this room is more suitable for couples or families with no kids. Overall a great stay!",No locks on shower area,0.2637,0.2564,0.2592,0.1402,0.0805,2.5175,2e_1
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Dgn hampir rm1500 semalam.  Maaf cakap tak berbaloi. Bole dpt hotel 5 star lain 3 malam stay.

Pro : Layanan staf terbaik. Check in dia Mai entertain kita.. welcome drink m towel basah. Tutur kata yg sopan. Joki valet parking terbaik.

Cons :  Bilik premium pool hadapi construction sebelah. Tp nk buat camna kan.
Ekon bilik tido tak sejuk spt diharapkan. 
Sabun n syampoo habis bila bgtau dorang cakap esok baru ada housekeeping dah balik. Ni agak sedih.  Mandi tak bersabun. Kalau rate below rm1kcm lexis Penang ok lagi ni 1.5k agak keras Dan tak berbaloi.",Joki valet parking terbaik,0.0056,0.0056,0.0241,0.1359,0.8288,4.7766,4h
Imperial Lexis Kuala Lumpur,5 stars out of 5,"Spent a night and I have not regret it since. From the moment we arrived, the staff was so polite, friendly and helpful. All smiles greeted us until we checked out. The rooms caught us by surprise. So luxurious especially the toilet. We were in awe. The breakfast spread was great not to mentioned the coffee house itself and a lot of varieties (foods). The pool in the room is quite big and can fit 4 adult easily.  Location wise it's not so near to KLCC nor Pavillion as you need to walk around 10-15 minutes. But since we are driving that is not an issue. Lastly, the skydeck and infinity pool just took our breath away with view. Especially at night. Simply superb. Uninterrupted view of KLCC and KL Tower. First time I have no complaint at all on our stay and will definitely come again. Lastly, special shout out to the staff Rizal (Chief Concierge). So very attentive and friendly.","Lastly, special shout out to the staff Rizal (Chief Concierge)",0.145,0.1419,0.1964,0.2657,0.251,3.3358,4i
Imperial Lexis Kuala Lumpur,5 stars out of 5,Kiblat direction in the room might be questionable and the alley at the lift areas are too dark. Choice of Malaysian spread during breakfast especially Malay is quite limited.,Kiblat direction in the room might be questionable and the alley at the lift areas are too dark,0.1059,0.3648,0.442,0.0784,0.0089,2.5195,2d
