city,hotel,rating,review
Mumbai,The LaLiT Mumbai,5 stars out of 5,"During my recent one-night stay at The LaLiT Mumbai, I was thoroughly impressed by the hotel's grandeur and hospitality. The moment I entered, the expansive lobby captivated me with its elegant design and ambient lighting, creating a welcoming atmosphere. The staff were exceptionally courteous, ensuring a smooth check-in process and offering assistance throughout my stay.
The hotel's facilities are top-notch... Additionally, the outdoor swimming pool offered a serene environment to relax and enjoy the pleasant Mumbai weather. The highlight of my stay was the breakfast buffet at the 24/7 Restaurant. The spread was extensive, featuring a delightful mix of Indian and international cuisines. From freshly prepared dosas and sambhar to a variety of pastries and cold cuts, every item was flavorful and well-presented. The attentive service by the restaurant staff enhanced the dining experience, making it truly memorable. Overall, The LaLiT Mumbai offers a luxurious and comfortable stay with exceptional service and amenities. I would highly recommend it to anyone seeking a premium hotel experience in Mumbai."
Mumbai,The LaLiT Mumbai,5 stars out of 5,"I recently had the pleasure of staying at your esteemed hotel for a day, and I must say, it was a delightful experience from start to finish. Your staff's exceptional service and attention to detail truly made my stay memorable.

From the warm welcome at check-in to the seamless check-out process, every interaction with your team was courteous and professional. The room was immaculate and comfortable, providing the perfect sanctuary after a long day of travel.

I would highly recommend Lalit Hotel Mumbai to anyone seeking a luxurious and hospitable stay in the city. Your commitment to excellence is evident in every aspect of the guest experience, and I look forward to returning in the future.

Thank you once again for a fantastic stay.

Warm regards,

Hari kohli"
Mumbai,The LaLiT Mumbai,5 stars out of 5,The reception area was beautiful. Room was spacious and clean. Would have been exceptional if the attached balcony would be accessible but I guess they keep it locked. Buffer breakfast was good and lots of variety. Overall a wonderful experience.
Mumbai,The LaLiT Mumbai,5 stars out of 5,"We have stayed many times in this prepert since 2011 and found it best always in terms of facilities, cleanliness and staff. The best part of staying here is the breakfast which has spread which is luscious and palatable. Great stay always highly recommended place to stay in Mumbai"
Mumbai,The LaLiT Mumbai,5 stars out of 5,We stayed in lalit hotel for 3 nights it was amazing everything very comfortable and quiet room all things neat and clean in the room and high security at entrance every time they checked everything all staff reaspectfully and helpfull we recommended to everyone visit to this hotel
Mumbai,Trident Nariman Point,5 stars out of 5,Perfect location
Mumbai,Trident Nariman Point,5 stars out of 5,"I book this property just for my mother to experience.
She was so happy
Thank you for making my trip memorable"
Mumbai,Trident Nariman Point,5 stars out of 5,"It’s located next to the sea, is a stone’s throw away from historical sights and commercial offices, service is excellent - no complaints whatsoever"
Mumbai,Trident Nariman Point,5 stars out of 5,IM STAYING HERE FOR THR SECOND TIME. THATS ENOUGH TO SAY HOW WELL THIS PROPERTY IS MAINTAINED.
Mumbai,Trident Nariman Point,5 stars out of 5,Fabulous place to stay . Firangipani food is awesome as well
Mumbai,Trident Nariman Point,5 stars out of 5,"Staff are so friendly and supportive, rooms are very clean and comfortable, location is great, facilities are very nice"
Mumbai,Trident Nariman Point,5 stars out of 5,Overall experience is good but food is extremely expensive whereas taste is ok. 3400 for a dinner buffet doesn't make any sense
Mumbai,Trident Nariman Point,5 stars out of 5,good holet at nariman point
Mumbai,Trident Nariman Point,5 stars out of 5,"Hotels in Mumbai are generally quite expensive, but since it was my first time, I chose a well-known and reliable place. It faces Marine Drive, and it's just within walking distance to the Gateway of India (about 20 minutes).

Every time I entered the hotel, there was a security check. The room was a non-smoking ocean view premier double room. From the window, you can see the Arabian Sea in full view. The size was ample, and the amenities were all provided, with additional items like nail clippers and nail remover as well. The flowers displayed were fresh, and there was a welcome fruit basket as well. 

There was a bathtub, but the shower was only fixed and a rain shower, which made it a bit difficult when I just wanted to wash my feet. When I left my PC on the desk, a screen cleaner was placed there on the second day. Even though I left a tip daily, it was never picked up. On the final day, I left a tip along with a ""Thank you"" message.

There is a fitness gym, sauna, and an outdoor pool. I received a 90-minute treatment at the spa. It cost 8,000 rupees for the 90 minutes, which is quite pricey, but it felt nice."
Mumbai,Trident Nariman Point,5 stars out of 5,"Staff is rude, food is average, facilities are below average, hotel staff have no basic etiquettes. They will change the rooms as per their need and will. Worst hotel ever seen."
Mumbai,Trident Nariman Point,5 stars out of 5,Great stay with amazing staff and location....room are all clean...food is also good...location is worth stay for and view is breathtaking...
Mumbai,Trident Nariman Point,5 stars out of 5,thank you team trident for making it exceptional for us. Special thanks to manager Nikita for going extra mile and providing such a good service 10/10
Mumbai,Trident Nariman Point,5 stars out of 5,It was a one day stay and I can say it was a perfect stay at Trident! The facilities the staff the ambience everything was up to the mark. However there was some issue regarding electricity in the room for a while however except that everything was on point. Breakfast was the best thing the next morning.!
Mumbai,Trident Nariman Point,5 stars out of 5,Had to wait till 4 PM to checkin. They were getting my room ready and didn't even send my luggage to room in time. I had to shout at the staff and then they offered me a different room.
Mumbai,Trident Nariman Point,5 stars out of 5,"1) First of all there was only one person at the checkin counter, had to wait long to complete checkin. Process took in excess of 20 minutes to complete.
2) while checkin , my credit card was blocked for an amount in excess of room tariff as an usual practise. However, at the time of checkout the person at the checkout counter denied blocking an amount. I had to search for my receipt to prove, only when the blocked amount was released. The entire checkout process took almost 25 minutes.  
3)  Before I explain my third horrible experience, let me clarify that I, Mr. Das and my wife Mrs. Das had made the reservation for a double occupancy room. During our stay we found the TV in the room displaying “ Welcome Mr. Nair”. We ignored it assuming it was a technical error. However, during checkout my bill was showing some unknown Mr. Nair as one of the occupants. The manager at the checkout counter could not remove the name of Mr. Nair from the bill  citing system constraint. I find this  obnoxious and unacceptable.  How can my hotel bill have name of an unknown person, this has security implications, leave aside the document becoming invalid for any reimbursement causing financial loss to me.  I waited for over a month to see if there was an apology or correction  from the hotel management.  Since no communication from the hotel management, I can only pity there pathetic customer sensitivity and poor management control."
